Country,State,Year,City,"Pradhan Mantri Awas Yojana (Pmay) Investment Amount (UOM:INR(IndianRupees)), Scaling Factor:10000000","Pradhan Mantri Awas Yojana (Pmay) Central Assistance Sanctioned (UOM:INR(IndianRupees)), Scaling Factor:10000000","Pradhan Mantri Awas Yojana (Pmay) Central Assistance Released (UOM:INR(IndianRupees)), Scaling Factor:10000000","Pradhan Mantri Awas Yojana (Pmay) Houses Sanctioned (UOM:Number), Scaling Factor:1","Pradhan Mantri Awas Yojana (Pmay) Houses Grounded (UOM:Number), Scaling Factor:1","Pradhan Mantri Awas Yojana (Pmay) Houses Completed (UOM:Number), Scaling Factor:1"
India,Odisha,"Calendar Year (Jan - Dec), 2025","Kabisurjyanagar, Town Panchayat",39.5700000000000000,18.7600000000000000,17.6000000000000000,1249.0000000000000000,1154.0000000000000000,1068.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Kamakshyanagar, Town Panchayat",54.2700000000000000,25.0400000000000000,16.9800000000000000,1662.0000000000000000,1485.0000000000000000,1321.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Kantabanji, Town Panchayat",15.1500000000000000,6.2400000000000000,4.7400000000000000,414.0000000000000000,338.0000000000000000,310.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Karanjia, Town Panchayat",54.9900000000000000,26.9100000000000000,24.0100000000000000,1791.0000000000000000,1702.0000000000000000,1508.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Kashinagar, Town Panchayat",16.2600000000000000,6.9900000000000000,5.5900000000000000,461.0000000000000000,396.0000000000000000,383.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Kendrapara, Municipality",80.5400000000000000,31.4300000000000000,24.1100000000000000,2070.0000000000000000,1689.0000000000000000,1581.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Kendujhar, Municipality",95.4600000000000000,41.8700000000000000,31.0000000000000000,2752.0000000000000000,2082.0000000000000000,1755.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Kesinga, Town Panchayat",52.6400000000000000,25.2500000000000000,16.6200000000000000,1682.0000000000000000,1186.0000000000000000,1105.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Khalikote, Town Panchayat",26.3500000000000000,12.0600000000000000,10.6200000000000000,795.0000000000000000,729.0000000000000000,684.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Khandapada, Town Panchayat",12.3300000000000000,5.9100000000000000,5.3400000000000000,392.0000000000000000,388.0000000000000000,387.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Khariar Road, Town Panchayat",61.4100000000000000,26.1800000000000000,15.5300000000000000,1740.0000000000000000,1318.0000000000000000,1132.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Khariar, Town Panchayat",166.1100000000000000,65.6500000000000000,35.4100000000000000,4375.0000000000000000,3231.0000000000000000,2330.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Khordha, Municipality",70.2500000000000000,28.4200000000000000,17.5600000000000000,1831.0000000000000000,977.0000000000000000,830.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Kochinda, Town Panchayat",28.8200000000000000,13.2000000000000000,10.3600000000000000,870.0000000000000000,769.0000000000000000,687.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Kodala, Town Panchayat",26.1800000000000000,12.1800000000000000,11.0500000000000000,811.0000000000000000,756.0000000000000000,699.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Konark, Town Panchayat",29.0500000000000000,14.3400000000000000,9.5300000000000000,957.0000000000000000,830.0000000000000000,759.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Koraput, Municipality",83.9000000000000000,36.1100000000000000,17.5400000000000000,2391.0000000000000000,2004.0000000000000000,1400.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Kotpad, Town Panchayat",108.5200000000000000,52.1500000000000000,36.1100000000000000,3477.0000000000000000,3054.0000000000000000,2497.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Malkangiri, Municipality",38.9800000000000000,14.7900000000000000,11.4900000000000000,976.0000000000000000,793.0000000000000000,668.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Nabarangapur, Municipality",74.3600000000000000,35.0800000000000000,21.7200000000000000,2319.0000000000000000,1871.0000000000000000,1681.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Nayagarh, Municipality",33.2600000000000000,12.3500000000000000,10.9000000000000000,759.0000000000000000,663.0000000000000000,642.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Nilagiri, Town Panchayat",75.1100000000000000,33.7300000000000000,26.1700000000000000,2245.0000000000000000,1732.0000000000000000,1483.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Nimapada, Town Panchayat",5.6300000000000000,1.98000000000000000000,1.64000000000000000000,126.0000000000000000,110.0000000000000000,107.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Nuapada, Town Panchayat",6.5700000000000000,1.51000000000000000000,,101.0000000000000000,,
India,Odisha,"Calendar Year (Jan - Dec), 2025","Nuapara, Town Panchayat",65.3200000000000000,27.9100000000000000,24.2200000000000000,1860.0000000000000000,1722.0000000000000000,1630.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Odagaon, Town Panchayat",16.7100000000000000,7.6800000000000000,6.6400000000000000,503.0000000000000000,483.0000000000000000,462.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Padmapur, Town Panchayat",28.4200000000000000,12.4600000000000000,10.5300000000000000,820.0000000000000000,733.0000000000000000,686.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Paradip, Municipality",3.3000000000000000,1.30000000000000000000,1.37000000000000000000,82.0000000000000000,82.0000000000000000,78.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Paralakhemundi, Municipality",35.0000000000000000,13.5500000000000000,10.4100000000000000,859.0000000000000000,757.0000000000000000,726.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Patnagarh, Town Panchayat",30.1700000000000000,11.6500000000000000,5.6700000000000000,771.0000000000000000,439.0000000000000000,385.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Pattamundai, Municipality",126.8400000000000000,60.1800000000000000,49.3300000000000000,4032.0000000000000000,3669.0000000000000000,3362.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Phulabani, Municipality",44.3800000000000000,20.6700000000000000,15.6700000000000000,1373.0000000000000000,1227.0000000000000000,1101.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Pipili, Town Panchayat",60.1900000000000000,24.3700000000000000,18.4800000000000000,1591.0000000000000000,1435.0000000000000000,1231.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Polasara, Town Panchayat",49.1400000000000000,22.6800000000000000,19.9800000000000000,1510.0000000000000000,1395.0000000000000000,1318.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Puri, Municipality",103.4100000000000000,42.3800000000000000,37.2700000000000000,2778.0000000000000000,2290.0000000000000000,2053.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Purusottampur, Town Panchayat",30.9400000000000000,13.8200000000000000,10.5700000000000000,919.0000000000000000,791.0000000000000000,747.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Rairangpur, Municipality",61.9300000000000000,28.8300000000000000,24.1600000000000000,1922.0000000000000000,1692.0000000000000000,1549.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Rajagangapur, Municipality",62.2100000000000000,26.7500000000000000,20.9400000000000000,1776.0000000000000000,1400.0000000000000000,1262.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Rambha, Town Panchayat",24.5600000000000000,10.5700000000000000,8.4900000000000000,697.0000000000000000,556.0000000000000000,504.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Ranapurgada, Town Panchayat",41.8300000000000000,20.8000000000000000,19.3400000000000000,1387.0000000000000000,1307.0000000000000000,1216.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025",Raurkela (Its),12.4500000000000000,1.62000000000000000000,1.62000000000000000000,72.0000000000000000,72.0000000000000000,72.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Raurkela, Municipal Corporation",485.7400000000000000,48.2200000000000000,16.7100000000000000,3174.0000000000000000,1497.0000000000000000,1393.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Rayagada, Municipality",73.7500000000000000,27.9900000000000000,21.1700000000000000,1764.0000000000000000,1591.0000000000000000,1375.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Redhakhol, Town Panchayat",44.8600000000000000,21.0600000000000000,15.0500000000000000,1398.0000000000000000,1249.0000000000000000,1127.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Remuna, Town Panchayat",51.4300000000000000,12.0900000000000000,1.50000000000000000000,773.0000000000000000,67.0000000000000000,67.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Sambalpur, Municipal Corporation",542.6900000000000000,161.2300000000000000,91.4700000000000000,10497.0000000000000000,6902.0000000000000000,5993.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Sonapur, Municipality",57.9700000000000000,26.6000000000000000,21.5700000000000000,1760.0000000000000000,1636.0000000000000000,1466.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Soro, Municipality",75.7700000000000000,28.1900000000000000,15.5300000000000000,1875.0000000000000000,1169.0000000000000000,1035.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Sunabeda, Municipality",132.1900000000000000,63.4500000000000000,37.8600000000000000,4219.0000000000000000,3761.0000000000000000,2576.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Sundargarh, Municipality",99.7700000000000000,44.0800000000000000,35.3300000000000000,2888.0000000000000000,2586.0000000000000000,2110.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Surada, Town Panchayat",21.1400000000000000,9.6100000000000000,8.4500000000000000,639.0000000000000000,584.0000000000000000,570.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Talcher, Municipality",87.4400000000000000,38.7900000000000000,28.7900000000000000,2580.0000000000000000,2290.0000000000000000,1974.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Tarbha, Town Panchayat",25.6000000000000000,12.4000000000000000,10.3200000000000000,822.0000000000000000,797.0000000000000000,754.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Titlagarh, Municipality",45.9500000000000000,20.9700000000000000,12.4100000000000000,1399.0000000000000000,1067.0000000000000000,824.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Tushura, Town Panchayat",38.8600000000000000,18.3900000000000000,16.0100000000000000,1223.0000000000000000,1148.0000000000000000,1069.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Udala, Town Panchayat",33.2900000000000000,16.1200000000000000,14.6000000000000000,1071.0000000000000000,1025.0000000000000000,939.0000000000000000
India,Odisha,"Calendar Year (Jan - Dec), 2025","Umarkote, Municipality",42.6700000000000000,17.6500000000000000,14.2500000000000000,1166.0000000000000000,1031.0000000000000000,1005.0000000000000000
India,Puducherry,"Calendar Year (Jan - Dec), 2025",Karaikal Planning Authority,16.7000000000000000,3.5800000000000000,,159.0000000000000000,17.0000000000000000,
India,Puducherry,"Calendar Year (Jan - Dec), 2025","Karaikal, Municipality",153.6400000000000000,39.8500000000000000,34.7300000000000000,2549.0000000000000000,2535.0000000000000000,1473.0000000000000000
India,Puducherry,"Calendar Year (Jan - Dec), 2025","Kurumbapet, Town Panchayat",1.81000000000000000000,0.37000000000000000000,0.37000000000000000000,18.0000000000000000,18.0000000000000000,18.0000000000000000
India,Puducherry,"Calendar Year (Jan - Dec), 2025","Mahe, Municipality",22.2500000000000000,6.0300000000000000,5.9800000000000000,332.0000000000000000,331.0000000000000000,304.0000000000000000
India,Puducherry,"Calendar Year (Jan - Dec), 2025","Ozhukarai, Municipality",27.5500000000000000,3.8200000000000000,3.8200000000000000,174.0000000000000000,174.0000000000000000,174.0000000000000000
India,Puducherry,"Calendar Year (Jan - Dec), 2025",Puducherry Development Authority,48.7200000000000000,10.4400000000000000,,464.0000000000000000,4.0000000000000000,
India,Puducherry,"Calendar Year (Jan - Dec), 2025","Puducherry, Municipality",853.0000000000000000,200.2800000000000000,181.9600000000000000,12516.0000000000000000,12235.0000000000000000,8876.0000000000000000
India,Puducherry,"Calendar Year (Jan - Dec), 2025","Yanam, Municipality",54.7400000000000000,13.8000000000000000,9.8300000000000000,852.0000000000000000,767.0000000000000000,625.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Abohar, Municipal Corporation",83.8800000000000000,22.0400000000000000,13.1000000000000000,1324.0000000000000000,744.0000000000000000,463.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Adampur, Municipality",15.0600000000000000,4.1100000000000000,2.4200000000000000,255.0000000000000000,140.0000000000000000,134.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Adda Devigarh, Town Panchayat",30.2900000000000000,6.9900000000000000,0.57000000000000000000,466.0000000000000000,,
India,Punjab,"Calendar Year (Jan - Dec), 2025","Ahmedgarh, Municipality",20.7500000000000000,6.3400000000000000,5.3300000000000000,412.0000000000000000,264.0000000000000000,234.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Ajnala, Municipality",18.2200000000000000,7.4200000000000000,5.1900000000000000,492.0000000000000000,426.0000000000000000,319.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Alawalpur, Municipality",8.7900000000000000,2.7400000000000000,1.47000000000000000000,181.0000000000000000,94.0000000000000000,88.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Amargarh, Town Panchayat",4.2500000000000000,1.51000000000000000000,1.01000000000000000000,99.0000000000000000,82.0000000000000000,42.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Amloh, Municipality",19.9200000000000000,7.6900000000000000,6.4500000000000000,502.0000000000000000,450.0000000000000000,385.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025",Amritsar Municipal Corporation,544.1600000000000000,150.3200000000000000,130.8100000000000000,8471.0000000000000000,7615.0000000000000000,6088.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Anandpur Sahib, Municipality",5.4600000000000000,1.49000000000000000000,1.22000000000000000000,87.0000000000000000,58.0000000000000000,57.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Arniwala Shekh Suban, Town",21.3500000000000000,6.7300000000000000,3.6100000000000000,460.0000000000000000,237.0000000000000000,106.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Baba Bakala, Town Panchayat",6.1700000000000000,1.43000000000000000000,0.57000000000000000000,95.0000000000000000,,
India,Punjab,"Calendar Year (Jan - Dec), 2025","Badhni Kalan, Town Panchayat",4.2300000000000000,1.64000000000000000000,1.20000000000000000000,109.0000000000000000,90.0000000000000000,89.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Bagha Purana, Municipality",12.5300000000000000,4.4400000000000000,2.8100000000000000,290.0000000000000000,212.0000000000000000,193.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Balachaur, Municipality",21.1000000000000000,7.9000000000000000,3.6200000000000000,520.0000000000000000,474.0000000000000000,271.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025",Ballianwali Town Panchayat,6.9700000000000000,3.4800000000000000,2.6200000000000000,239.0000000000000000,163.0000000000000000,92.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Banga, Municipality",5.3800000000000000,1.32000000000000000000,1.11000000000000000000,83.0000000000000000,71.0000000000000000,64.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Banur, Municipality",41.0600000000000000,12.2700000000000000,6.8800000000000000,795.0000000000000000,507.0000000000000000,448.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Bareta, Municipality",27.7200000000000000,10.1500000000000000,8.9800000000000000,667.0000000000000000,494.0000000000000000,488.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Bariwala, Town Panchayat",7.1500000000000000,2.0800000000000000,0.64000000000000000000,138.0000000000000000,77.0000000000000000,37.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Barnala, Municipality",98.9100000000000000,26.7700000000000000,11.2700000000000000,1713.0000000000000000,801.0000000000000000,560.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Bassi Pathana, Municipality",18.3700000000000000,7.1200000000000000,4.7200000000000000,474.0000000000000000,414.0000000000000000,380.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Batala, Municipal Corporation",71.4700000000000000,26.8200000000000000,19.4200000000000000,1839.0000000000000000,1517.0000000000000000,747.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Bathinda, Municipal Corporation",349.5500000000000000,86.0300000000000000,76.6700000000000000,5095.0000000000000000,3970.0000000000000000,3533.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Begowal, Town Panchayat",4.7300000000000000,1.32000000000000000000,0.75000000000000000000,87.0000000000000000,30.0000000000000000,30.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Bhadaur, Municipality",42.2900000000000000,16.4100000000000000,10.4500000000000000,1108.0000000000000000,1052.0000000000000000,301.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Bhadson, Town Panchayat",11.5400000000000000,4.2800000000000000,3.9800000000000000,282.0000000000000000,238.0000000000000000,236.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Bhagta Bhai Ka, Town Panchayat",32.4300000000000000,13.3300000000000000,10.1000000000000000,914.0000000000000000,824.0000000000000000,663.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Bhai Rupa, Town Panchayat",39.2500000000000000,11.7400000000000000,4.0900000000000000,783.0000000000000000,424.0000000000000000,316.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Bhawanigarh, Municipality",31.4400000000000000,8.3600000000000000,2.8000000000000000,538.0000000000000000,227.0000000000000000,173.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Bhikhi, Town Panchayat",14.7400000000000000,5.4500000000000000,3.9500000000000000,378.0000000000000000,279.0000000000000000,265.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Bhikhiwind, Town Panchayat",17.4200000000000000,5.6400000000000000,2.8300000000000000,377.0000000000000000,268.0000000000000000,222.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Bhogpur, Municipality",7.2200000000000000,2.3100000000000000,1.34000000000000000000,150.0000000000000000,102.0000000000000000,83.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Bhucho Mandi, Municipality",16.7900000000000000,5.1300000000000000,2.6000000000000000,332.0000000000000000,216.0000000000000000,186.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Bhulath, Town Panchayat",9.8500000000000000,2.5800000000000000,1.46000000000000000000,168.0000000000000000,45.0000000000000000,43.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Bilga, Town Panchayat",13.0800000000000000,3.2700000000000000,1.54000000000000000000,207.0000000000000000,39.0000000000000000,38.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Boha, Town Panchayat",47.1200000000000000,18.9900000000000000,13.3600000000000000,1289.0000000000000000,1037.0000000000000000,1005.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Budhlada, Municipality",43.3400000000000000,14.6300000000000000,11.0200000000000000,949.0000000000000000,648.0000000000000000,559.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Cantonment Board, Amritsar",6.5500000000000000,1.51000000000000000000,1.51000000000000000000,68.0000000000000000,68.0000000000000000,68.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Cantonment Board, Firozpur",1.38000000000000000000,0.37000000000000000000,0.37000000000000000000,16.0000000000000000,16.0000000000000000,16.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Cantonment Board, Jalandhar",10.6300000000000000,2.6000000000000000,2.6000000000000000,109.0000000000000000,109.0000000000000000,109.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Chamkaur Sahib, Town Panchayat",18.7700000000000000,6.5800000000000000,5.4100000000000000,441.0000000000000000,316.0000000000000000,294.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025",Chauke Town Panchayat,4.3800000000000000,2.2000000000000000,1.49000000000000000000,157.0000000000000000,131.0000000000000000,45.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Cheema, Town Panchayat",12.6700000000000000,5.0900000000000000,3.9000000000000000,343.0000000000000000,300.0000000000000000,274.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Dasua, Municipality",15.6900000000000000,4.3500000000000000,2.6600000000000000,279.0000000000000000,163.0000000000000000,152.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Dera Baba Nanak, Municipality",12.4500000000000000,4.4100000000000000,2.4200000000000000,308.0000000000000000,200.0000000000000000,99.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Dera Bassi, Municipality",372.3200000000000000,71.6200000000000000,71.4700000000000000,3426.0000000000000000,3254.0000000000000000,2982.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Dhanaula, Municipality",25.0800000000000000,8.3500000000000000,4.3200000000000000,553.0000000000000000,407.0000000000000000,239.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Dharamkot, Municipality",8.8200000000000000,3.1900000000000000,2.2600000000000000,211.0000000000000000,161.0000000000000000,122.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Dhariwal, Municipality",13.8500000000000000,5.1600000000000000,3.3000000000000000,354.0000000000000000,252.0000000000000000,165.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Dhilwan, Town Panchayat",5.9900000000000000,2.1700000000000000,1.57000000000000000000,145.0000000000000000,104.0000000000000000,97.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Dhuri, Municipality",33.2600000000000000,9.7800000000000000,7.0400000000000000,622.0000000000000000,367.0000000000000000,354.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Dina Nagar, Municipality",14.5300000000000000,4.4900000000000000,1.72000000000000000000,295.0000000000000000,134.0000000000000000,83.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Dirba, Town Panchayat",13.9400000000000000,4.2800000000000000,3.1800000000000000,265.0000000000000000,195.0000000000000000,189.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Doraha, Municipality",14.8200000000000000,4.1800000000000000,3.5400000000000000,221.0000000000000000,181.0000000000000000,178.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Faridkot, Municipality",39.0400000000000000,9.2300000000000000,5.3600000000000000,551.0000000000000000,267.0000000000000000,246.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Fatehgarh Churian, Municipality",7.6800000000000000,2.8400000000000000,1.37000000000000000000,187.0000000000000000,139.0000000000000000,80.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Fatehgarh Panjtur, Town Panchayat",2.8600000000000000,0.87000000000000000000,0.33000000000000000000,58.0000000000000000,36.0000000000000000,5.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Fazilka, Municipality",71.1000000000000000,20.3200000000000000,12.5700000000000000,1270.0000000000000000,810.0000000000000000,595.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Firozpur, Municipality",68.9800000000000000,20.7100000000000000,12.5700000000000000,1252.0000000000000000,951.0000000000000000,772.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Gardhiwala, Municipality",6.1700000000000000,2.2400000000000000,1.34000000000000000000,150.0000000000000000,113.0000000000000000,89.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Garhshankar, Municipality",12.4400000000000000,3.7900000000000000,2.5000000000000000,250.0000000000000000,150.0000000000000000,118.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Ghagga, Town Panchayat",9.1300000000000000,3.2200000000000000,2.2700000000000000,218.0000000000000000,158.0000000000000000,145.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Ghanaur, Town Panchayat",10.4500000000000000,3.6900000000000000,1.78000000000000000000,245.0000000000000000,217.0000000000000000,148.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Gharuan, Town Panchayat",16.9600000000000000,3.9200000000000000,1.57000000000000000000,261.0000000000000000,,
India,Punjab,"Calendar Year (Jan - Dec), 2025","Gidderbaha, Municipality",65.9800000000000000,21.7700000000000000,12.1900000000000000,1435.0000000000000000,879.0000000000000000,548.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Gobindgarh, Municipality",20.0300000000000000,5.5400000000000000,4.8800000000000000,297.0000000000000000,273.0000000000000000,252.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Goniana, Municipality",14.0800000000000000,4.5000000000000000,3.0800000000000000,295.0000000000000000,192.0000000000000000,175.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Goraya, Municipality",12.2200000000000000,3.8000000000000000,2.0900000000000000,242.0000000000000000,140.0000000000000000,123.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Gurdaspur, Municipality",84.2700000000000000,22.2400000000000000,8.1000000000000000,1426.0000000000000000,732.0000000000000000,425.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Guru Har Sahai, Municipality",26.0100000000000000,7.5100000000000000,3.4700000000000000,498.0000000000000000,212.0000000000000000,138.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Handiaya, Town Panchayat",10.8900000000000000,3.9800000000000000,3.1900000000000000,261.0000000000000000,228.0000000000000000,168.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Hariana, Municipality",10.2000000000000000,3.2600000000000000,2.1000000000000000,216.0000000000000000,149.0000000000000000,119.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Hoshiarpur, Municipal Corporation",67.5000000000000000,16.4000000000000000,12.7000000000000000,942.0000000000000000,605.0000000000000000,578.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Jagraon, Municipality",22.5600000000000000,6.3900000000000000,3.8100000000000000,406.0000000000000000,215.0000000000000000,200.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Jaitu, Municipality",23.3700000000000000,7.2100000000000000,3.8400000000000000,470.0000000000000000,285.0000000000000000,141.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Jalalabad, Municipality",38.8000000000000000,9.7200000000000000,2.9700000000000000,629.0000000000000000,138.0000000000000000,112.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Jalandhar, Municipal Corporation",866.0100000000000000,244.8700000000000000,204.2500000000000000,13587.0000000000000000,12573.0000000000000000,9522.0000000000000000
India,Punjab,"Calendar Year (Jan - Dec), 2025","Jandiala, Municipality",9.4900000000000000,3.3600000000000000,5.9800000000000000,215.0000000000000000,173.0000000000000000,171.0000000000000000
